,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,Class
192,999,996,981,959,936,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,1001,997,982,960,937,903,895,1100,1332,1407,806,817,4571,4567,4551,4524,4495,4444,4374,3934,2867,2409,821,832,4589,4585,4569,4542,4513,4462,4392,3952,2885,2427,839,839,1
193,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
194,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
195,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
196,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
197,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
198,938,924,909,888,877,919,1120,1312,1403,1340,805,816,953,939,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,954,940,924,902,891,929,1128,1318,1408,1345,806,817,4503,4484,4462,4429,4397,4304,3842,3075,2226,1845,822,833,4535,4516,4494,4461,4429,4336,3874,3107,2258,1877,854,839,1
199,957,944,930,910,885,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,958,945,931,911,886,863,871,1100,1273,1319,755,835,4266,4252,4237,4211,4177,4139,4052,3500,2549,2141,772,852,4589,4575,4560,4534,4500,4462,4375,3823,2872,2464,1095,839,1
200,995,978,964,939,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,996,979,965,940,923,893,917,1174,1371,1408,805,817,4569,4551,4536,4503,4478,4431,4328,3708,2698,2260,821,833,4587,4569,4554,4521,4496,4448,4345,3725,2715,2277,838,839,1
201,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
202,942,928,914,895,877,875,1008,1250,1354,1323,782,830,943,929,915,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,944,930,916,896,878,876,1008,1250,1354,1323,782,830,4345,4326,4307,4280,4246,4190,3925,3179,2322,1930,799,847,4556,4537,4518,4491,4457,4401,4136,3390,2533,2141,1010,839,1
203,958,940,927,907,893,910,1078,1328,1409,1361,806,817,959,941,928,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,960,942,929,908,894,910,1078,1328,1409,1361,806,817,4521,4498,4481,4447,4421,4348,3987,3214,2315,1915,822,833,4542,4519,4502,4468,4442,4369,4008,3235,2335,1935,842,839,1
204,949,934,915,899,880,872,984,1226,1343,1340,782,830,950,935,916,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,951,936,917,900,881,873,984,1226,1343,1340,782,830,4351,4331,4307,4283,4252,4210,3975,3286,2372,1975,799,847,4564,4544,4520,4496,4465,4423,4188,3499,2585,2188,1012,839,1
205,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
206,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
207,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
208,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
209,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
210,965,952,937,917,896,895,1054,1304,1407,1374,806,817,966,953,938,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,967,954,939,918,897,895,1054,1304,1407,1374,806,817,4537,4520,4500,4470,4435,4378,4101,3316,2402,2000,822,833,4552,4535,4515,4485,4450,4393,4116,3331,2417,2015,837,839,1
211,983,970,954,934,910,891,975,1240,1386,1411,805,817,984,971,955,935,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,985,972,956,936,911,892,975,1240,1386,1411,805,817,4553,4539,4518,4493,4452,4411,4246,3572,2573,2141,822,834,4572,4558,4537,4512,4471,4430,4265,3590,2591,2159,840,839,1
212,997,998,981,963,937,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,999,999,982,964,938,908,897,1069,1328,1403,804,817,4567,4567,4549,4528,4495,4448,4390,3999,2936,2453,821,834,4589,4589,4571,4550,4517,4470,4412,4021,2958,2475,843,839,1
213,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
214,1000,987,971,951,926,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,1001,988,972,952,927,901,908,1162,1356,1409,806,817,4573,4559,4542,4516,4482,4441,4343,3763,2731,2296,822,833,4589,4575,4558,4532,4498,4457,4359,3779,2747,2312,838,839,1
215,945,929,916,894,883,919,1110,1314,1408,1351,803,815,955,939,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,956,940,926,903,892,924,1114,1318,1412,1355,805,817,4519,4498,4478,4444,4412,4331,3896,3114,2262,1865,822,834,4537,4516,4496,4462,4430,4349,3913,3131,2279,1882,839,839,1
216,976,958,939,925,901,891,1019,1274,1395,1393,805,817,977,959,940,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,978,960,941,926,902,891,1019,1274,1395,1393,805,817,4549,4526,4502,4480,4444,4403,4161,3448,2471,2053,822,833,4565,4542,4518,4496,4460,4419,4177,3464,2487,2069,838,839,1
217,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
218,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
219,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
220,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
221,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
